,DF,DF_acc,Fmax,Fmax_acc,SF,gender,height,id,mass,speed,stride_frequency_acc,tc,tc_acc,tce,tce_acc,tf,tf_acc,tfe,tfe_acc
0,39.48660877302608,36.12856722667789,2.206895843993626,2.3867655453618757,1.3206515733535718,1.0,1.814,1.0,71.0,9.0,1.3217363598531593,299.00000000000006,273.35521,185.50000000000003,184.10012,79.49999999999997,104.83148500000001,193.24999999999994,194.56429000000003
1,34.61427325256805,34.77731524774278,2.4437506498829884,2.551213047910295,1.3250260337221271,1.0,1.814,1.0,71.0,11.0,1.3268676891036313,261.25,262.11292,173.75000000000017,183.52653000000004,116.25000000000003,114.451515,203.74999999999983,192.99750499999996
2,32.02638957600974,34.38106871074503,2.5577345907452864,2.5903348623853213,1.3443060426568278,1.0,1.814,1.0,71.0,13.0,1.344604152852724,238.24999999999986,255.72586499999997,163.24999999999994,180.69311499999998,133.75000000000006,116.12761500000002,208.75000000000006,191.162855
3,35.330573244622755,35.86597944878981,2.526297356070736,2.5792385321100917,1.2419439578564346,1.0,1.845,2.0,73.0,9.0,1.2439665365474923,284.49999999999994,288.3362149999999,180.50000000000006,187.63654499999998,117.75,113.438255,221.74999999999986,214.80136999999996
4,34.172582887074284,36.18611663586498,2.5419768651646066,2.437700305810398,1.2921383124199202,1.0,1.845,2.0,73.0,11.0,1.2841062672791848,264.50000000000006,281.79446999999993,174.25000000000006,191.09424,122.49999999999996,107.66150999999999,212.75,198.66449499999996
5,30.89159296032987,35.70364472199483,2.7857084720317213,2.481399592252803,1.2954420767496255,1.0,1.845,2.0,73.0,13.0,1.2945897944556497,238.5,275.7971099999999,162.75,190.77786999999998,147.49999999999994,110.65776000000001,223.25,195.21920999999998
6,42.2766062126553,38.38004651606697,2.0508678459738423,2.22243628950051,1.3180938233924464,1.0,1.768,3.0,67.0,9.0,1.31875947999922,320.7499999999999,291.07514999999995,196.49999999999983,186.13427500000003,58.749999999999986,88.020655,182.75000000000006,193.222885
7,39.33897451067979,38.67748841595731,2.122296459357231,2.2162614678899075,1.3291388643488837,1.0,1.768,3.0,67.0,11.0,1.3297059369850948,296.0,290.90935499999995,193.99999999999983,184.35037999999997,80.25000000000007,84.88151000000002,181.75000000000023,191.76344
8,36.07513963059725,37.39524771752625,2.2818354173384963,2.3043547400611617,1.3652991122422595,1.0,1.768,3.0,67.0,13.0,1.3666832696987672,264.2500000000001,273.655515,181.49999999999991,180.376975,101.74999999999994,92.401195,184.25000000000003,185.784275
9,34.27278796946602,34.9127940765712,2.698214124822902,2.568207951070336,1.377972259556997,1.0,1.77,4.0,68.0,9.0,1.3790505673021083,248.74999999999994,253.17765500000002,147.75,178.40315000000004,114.25000000000004,109.20307500000001,215.00000000000006,184.05872999999997
10,32.355459420809446,35.00380769336236,2.730992308751327,2.55552752293578,1.436433761898632,1.0,1.77,4.0,68.0,11.0,1.4366597408835209,225.25000000000009,243.66966000000002,141.49999999999994,171.74249000000003,122.99999999999989,104.51030499999999,206.50000000000006,176.333865
11,31.629463875507657,35.47798468643513,2.7079096594129335,2.49691997961264,1.5043885211548302,1.0,1.77,4.0,68.0,13.0,1.5041123027549292,210.24999999999991,235.88125,136.74999999999991,163.88473000000002,122.00000000000004,96.555525,195.75000000000009,168.84160500000002
12,38.18493139128939,34.8446429270165,2.2656076142942316,2.5282640163098877,1.4014297575903352,0.0,1.6440000000000001,5.0,53.0,9.0,1.3827026596960337,272.4999999999999,252.07901,174.00000000000003,176.74687,83.75000000000003,109.25772499999998,182.49999999999997,185.06028500000002
13,35.2303010849584,33.928450887978,2.403336444232877,2.6507940876656475,1.4512974443151612,0.0,1.6440000000000001,5.0,53.0,11.0,1.414814184163391,242.74999999999994,239.88803000000001,160.75,172.49402500000002,101.99999999999999,113.09624499999998,184.0,180.83378499999998
14,33.93329838569245,33.715648300042815,2.462781514723136,2.6562329255861363,1.4740004158480182,0.0,1.6440000000000001,5.0,53.0,13.0,1.4913559830234868,230.25,226.10469000000003,156.99999999999997,163.24658999999997,108.74999999999996,108.74782,182.00000000000006,171.54224499999998
15,38.78667691049058,37.19301540074833,2.2299082919989153,2.295543323139653,1.2697211547849523,1.0,1.815,6.0,72.0,9.0,1.2694611308689736,305.5000000000001,293.04440000000005,187.2500000000001,190.591475,87.74999999999989,100.32132999999999,205.99999999999983,201.63376499999998
16,37.475163878590095,37.141567889647675,2.2086024745290067,2.29727624872579,1.3553190507761177,1.0,1.815,6.0,72.0,11.0,1.3550829469179593,276.49999999999983,274.11803000000003,178.74999999999997,180.38221,92.25000000000009,94.93248999999999,190.00000000000003,188.973325
17,33.13669359324111,35.666822782278615,2.486272125176785,2.4473374108053005,1.4160772971073552,1.0,1.815,6.0,72.0,13.0,1.4153568869171174,234.0,252.02547999999996,153.75000000000006,173.4819,119.25,101.6053,199.74999999999986,180.12290000000002
18,34.14055586307401,34.0774364406672,2.521379764325933,2.6873944954128435,1.3414597070486536,1.0,1.796,7.0,64.0,9.0,1.3413379185722833,254.50000000000006,254.074285,162.75000000000003,183.82778999999996,117.99999999999996,118.55651500000002,210.24999999999994,189.051535
19,31.802135406882694,33.686168496510035,2.6524463851963485,2.7588394495412847,1.3619863730195063,1.0,1.796,7.0,64.0,11.0,1.3619114323664627,233.50000000000006,247.34970499999994,157.5,181.156245,133.74999999999997,119.886575,209.75,186.10459999999998
20,29.66959800026754,33.70821548502318,2.7397470683387866,2.7432242609582063,1.42304225885955,1.0,1.796,7.0,64.0,13.0,1.4158918918502983,208.49999999999994,238.08729499999998,146.75000000000003,174.030745,142.75,114.95559499999999,204.49999999999994,178.931035
21,44.034714184929435,39.027457420847824,1.9834601000962735,2.2006228338430165,1.262683774420417,1.0,1.883,8.0,72.0,9.0,1.2633176229136307,348.7500000000001,308.949685,220.00000000000006,193.33421000000004,46.99999999999989,86.802025,176.24999999999994,202.988285
22,40.15503075398597,37.158157857993935,2.120529401404462,2.3150652395514784,1.3081054931237448,1.0,1.883,8.0,72.0,11.0,1.309331926847414,307.00000000000006,283.8036,207.25,186.55251499999997,75.24999999999997,98.04838499999998,175.00000000000006,195.834025
23,37.60332388429511,36.250849753284605,2.24362595332144,2.3678124362895,1.3442470843123309,1.0,1.883,8.0,72.0,13.0,1.34500252972822,279.7499999999999,269.57936499999994,195.0,181.08894500000002,92.25000000000007,101.82872,177.0,190.55309499999998
24,35.16913664085508,37.218570124440504,2.3930632898725,2.282460754332314,1.3185510813693917,1.0,1.811,10.0,79.0,9.0,1.3204794155780044,266.75000000000006,281.87845,176.49999999999997,184.80909499999999,112.24999999999997,96.17046,202.49999999999994,193.53345499999998
25,34.097557751349335,36.63433372481439,2.4517710509366606,2.3275295616717626,1.361098329249014,1.0,1.811,10.0,79.0,11.0,1.3622882970581598,250.5,268.935315,167.25000000000003,179.53185999999997,116.75,97.91382000000002,200.0,187.37321500000002
26,31.255869313601046,36.017313021763634,2.629559849446866,2.403289500509685,1.3923762019312453,1.0,1.811,10.0,79.0,13.0,1.391704322847137,224.5,258.810215,153.50000000000006,176.57844500000004,134.75,100.497365,205.74999999999994,182.46806999999998
27,38.93132531080744,36.574646133228555,2.2983498236621673,2.378117737003058,1.3820144377214183,1.0,1.805,15.0,65.0,9.0,1.3814443846167985,281.74999999999994,264.8012,164.49999999999994,178.35222500000003,80.00000000000006,97.24402,197.50000000000003,183.80534999999998
28,36.527136186418446,36.658178038887016,2.375428316991025,2.360939857288481,1.4493963249860742,1.0,1.805,15.0,65.0,11.0,1.4560671906320155,252.00000000000009,251.78638999999998,154.25000000000006,169.06804499999998,93.24999999999996,91.65709999999999,190.99999999999994,174.72060499999995
29,35.432813856499706,36.587431833721645,2.397713264879134,2.373309378185524,1.5322082764660852,1.0,1.805,15.0,65.0,13.0,1.52827734927869,231.24999999999986,239.441865,144.5,160.716105,95.2500000000001,88.02713500000002,181.74999999999994,166.077065
30,34.10858540187488,34.15416335694693,2.6594949958444105,2.6431427115188586,1.272732721916894,1.0,1.845,17.0,77.0,9.0,1.2731132545592787,268.00000000000006,268.27122499999996,168.24999999999994,192.09957,124.99999999999986,124.69179000000004,224.5,200.91672
31,31.677362593731324,33.751107108558124,2.8008092849542265,2.69145616717635,1.2747950907443342,1.0,1.845,17.0,77.0,11.0,1.2976205167398747,248.50000000000014,260.10204,162.75000000000006,188.22106000000002,143.74999999999986,125.12839000000001,229.49999999999991,197.01712999999998
32,31.091341457504654,33.777530589404016,2.9298328755942045,2.674955147808359,1.3518972539605854,1.0,1.845,17.0,77.0,13.0,1.3521604157904075,229.99999999999994,249.814955,148.75000000000006,180.26761000000002,139.75000000000006,119.965975,221.24999999999994,189.38850000000002
33,32.856627953813906,36.2485320993373,2.578045174760917,2.4243817533129457,1.3303373062847477,0.0,1.705,18.0,64.0,9.0,1.3303793922482083,247.0,272.48987999999997,162.75000000000003,185.46874499999998,128.75,103.21801,212.74999999999994,190.30946999999998
34,31.41410251583403,36.2540200137026,2.657108394162713,2.41060244648318,1.3899961148012798,0.0,1.705,18.0,64.0,11.0,1.390518327207778,225.99999999999991,260.76196000000004,158.24999999999997,176.958495,133.75000000000003,98.18212000000001,201.25000000000003,182.10640999999998
35,30.964539698593363,37.57791260561259,2.638045097631618,2.2992380224260964,1.4521206349283051,0.0,1.705,18.0,64.0,13.0,1.4533631698014247,213.25000000000006,258.58260499999994,148.25,169.58356999999998,130.74999999999991,85.30571,195.50000000000003,174.47983
36,39.74606059257014,35.866793529558116,2.3413838790024384,2.4507008154943937,1.3171996435634568,1.0,1.768,19.0,82.0,9.0,1.3186193567340923,301.75,272.013945,182.00000000000017,186.32999999999998,78.00000000000003,107.3539,197.2499999999998,192.79259
37,37.48930126858473,35.34768251727757,2.449001836911897,2.5154342507645255,1.3659994051347266,1.0,1.768,19.0,82.0,11.0,1.3648612597839138,274.5,259.01183499999996,170.49999999999994,179.68482500000002,91.49999999999991,107.21474999999998,195.50000000000006,186.49945999999994
38,33.91978634401791,34.99235188156874,2.614016442074584,2.5674159021406724,1.373241214888762,1.0,1.768,19.0,82.0,13.0,1.3730853663904612,246.99999999999994,254.85299999999998,162.74999999999997,178.87883,117.25000000000003,109.55624500000002,201.49999999999997,185.604135
39,40.344131977092225,35.77061649479197,2.1943947873742564,2.2198012232415896,1.3184726552766715,1.0,1.875,20.0,83.0,9.0,1.3183956550358054,306.0000000000003,271.32443,192.25000000000006,177.00200500000003,72.9999999999998,107.905035,186.75000000000003,202.54305
40,37.459994097975894,34.84453271248142,2.332890244258112,2.3007150866462793,1.3648077259623586,1.0,1.875,20.0,83.0,11.0,1.3668116398404184,274.5,254.95374499999997,177.99999999999994,170.77740499999996,91.74999999999996,110.85066000000002,188.25000000000014,195.549955
41,33.552938536472155,34.306548263646405,2.498468254947701,2.308557084607543,1.4400648469567572,1.0,1.875,20.0,83.0,13.0,1.4431461330598752,232.99999999999991,237.75145500000002,158.50000000000003,160.66182999999995,114.00000000000007,108.45356000000001,188.50000000000003,185.81911499999998
42,42.116614735656086,38.3784764955696,2.144985631811882,2.2121238532110086,1.3923620976635807,1.0,1.81,21.0,67.0,9.0,1.3928368697077027,302.50000000000006,275.550555,177.99999999999997,176.29452999999995,56.749999999999986,83.40560500000001,180.99999999999997,182.86262000000002
43,35.75198809960136,36.08696441837338,2.4282717592874525,2.4055295616717634,1.450401727214246,1.0,1.81,21.0,67.0,11.0,1.4488438849602028,246.49999999999994,249.08463,159.75000000000006,169.792985,98.50000000000004,96.154145,185.49999999999994,175.466825
44,34.299824724759176,36.21906777970634,2.4736605676245356,2.3829505606523953,1.4488074819141081,1.0,1.81,21.0,67.0,13.0,1.4510394520703822,236.74999999999994,249.61459500000007,157.75000000000003,168.81944,108.25,94.94540500000001,187.25,175.91857
45,39.397484781782296,37.66394856589318,2.3178564058236595,2.2956722731906214,1.2419192780815163,1.0,1.895,23.0,91.0,9.0,1.2423918343547435,317.25000000000006,303.17105000000004,192.25000000000003,196.40694,85.50000000000004,99.29420499999999,210.5,206.383005
46,36.87562495246951,36.897848062413786,2.4114897902726997,2.3262986748216106,1.283774446031359,1.0,1.895,23.0,91.0,11.0,1.2816194831529133,287.25,287.94299000000007,183.50000000000003,190.62662500000002,102.49999999999996,102.63758499999999,205.99999999999994,199.62147
47,33.48736192406893,36.03192660815782,2.582367952696438,2.3911284403669724,1.3185361253952952,1.0,1.895,23.0,91.0,13.0,1.318172804218242,254.0,273.35669500000006,168.99999999999997,184.72248499999998,125.25000000000003,106.00715500000001,210.25,194.40859999999995
48,39.86325485395936,37.314802473851486,2.1576121997820685,2.2992446483180426,1.3652354889280456,1.0,1.785,24.0,63.0,9.0,1.364450341439054,292.0,273.49227499999995,187.0,179.920875,74.25,92.98898499999999,179.25,186.460025
49,34.6880211493886,35.33139277377656,2.4620438961297935,2.4809734964322114,1.421594938985053,1.0,1.785,24.0,63.0,11.0,1.4212189164405788,243.99999999999991,248.60543500000003,165.49999999999994,172.37534,107.50000000000007,103.25659499999999,186.00000000000006,179.98837999999998
50,32.643224001143956,35.270081502993676,2.5818037052252985,2.49539245667686,1.452526416399938,1.0,1.785,24.0,63.0,13.0,1.4526987336893176,224.75,242.80502,155.25,168.46893000000003,119.5,101.43690999999998,189.0,175.557045
51,41.076569062561745,35.742964777547215,2.1978035486899357,2.414404689092762,1.3456213733174665,1.0,1.75,25.0,69.0,9.0,1.343664024013084,305.25000000000006,266.026355,173.00000000000009,181.36934000000002,66.25000000000003,106.13569,198.74999999999994,191.07174
52,38.19185317383695,35.2736035070186,2.2769438721858313,2.4605050968399595,1.4211457545056927,1.0,1.75,25.0,69.0,11.0,1.4215937317623275,268.74999999999994,248.1467199999999,160.99999999999991,171.43015999999997,83.00000000000003,103.57416500000002,190.75000000000003,180.15857499999998
53,35.55091815815251,34.95494328611422,2.3977385417121413,2.481649337410805,1.4349247016601185,1.0,1.75,25.0,69.0,13.0,1.4346739385632645,247.75,243.67685499999993,155.75000000000003,169.29194999999999,100.74999999999997,104.73812500000001,192.75000000000006,179.06555999999998
54,38.34511564035375,37.11556301777731,2.162371265725565,2.348212028542304,1.3361011103154028,1.0,1.75,26.0,66.0,9.0,1.3339057090262512,287.0,278.253925,181.24999999999972,185.14212500000002,87.24999999999993,96.73328000000001,193.00000000000034,189.90703499999998
55,35.743459497854204,36.27613666746119,2.3194475395131167,2.4180662589194695,1.3827154618031197,1.0,1.75,26.0,66.0,11.0,1.3827867971551133,258.5000000000001,262.36616000000004,169.00000000000009,178.18782499999998,103.24999999999993,98.979605,192.74999999999997,182.97657999999998
56,34.5709246343283,36.697545285506955,2.3402026694888134,2.37672120285423,1.4037946706912576,1.0,1.75,26.0,66.0,13.0,1.4059093465706496,246.24999999999991,261.07827499999996,166.25000000000003,175.08191499999998,110.25000000000007,94.21364500000001,190.25000000000003,180.6431
57,41.333051152984524,39.18640204368303,2.080402803916509,2.15794750254842,1.485490337032439,0.0,1.74,27.0,57.0,9.0,1.4852883481855896,278.2499999999999,263.8343100000001,167.00000000000003,164.825515,58.250000000000036,72.71291999999998,169.75000000000006,171.58726499999997
58,38.92421826388143,38.10764668750213,2.1642811210014323,2.216985219164118,1.517560789923364,0.0,1.74,27.0,57.0,11.0,1.5180645724864479,256.50000000000006,251.03692500000002,162.49999999999997,161.24405499999997,73.00000000000003,78.30657499999998,167.25,168.30202
59,35.42138632372939,37.061847181278665,2.3012875978016547,2.2426467889908257,1.536818517781703,0.0,1.74,27.0,57.0,13.0,1.5368382788948272,230.5,241.16571999999996,155.25,157.61941500000006,95.00000000000001,84.24374499999999,170.00000000000006,167.795385
60,31.63173434317742,34.47016648854107,2.8448903002920107,2.6384240570846074,1.379842032475476,1.0,1.764,28.0,56.0,9.0,1.3819389284802335,229.24999999999994,249.45201000000003,142.50000000000003,177.30772000000002,132.99999999999994,112.23817500000003,219.99999999999994,184.608545
61,28.555207115949873,34.48812074086687,3.0096758430496555,2.6398735983690105,1.3879846246203105,1.0,1.764,28.0,56.0,11.0,1.3882211236997557,205.74999999999991,248.439545,136.5,177.052255,154.50000000000006,111.73957000000003,223.75000000000006,182.616555
62,26.97009615777709,34.49952736322713,3.1336397124438418,2.6390519877675835,1.4327044509496143,1.0,1.764,28.0,56.0,13.0,1.4328486562564826,188.24999999999997,240.78026000000006,127.50000000000007,171.7243,160.75000000000006,108.23369500000001,221.24999999999994,177.361195
63,38.14174031633416,37.067315148811936,2.288904458679153,2.3240881753312945,1.2599271384596826,1.0,1.784,29.0,67.0,9.0,1.2624270017500943,302.75000000000006,293.63732,190.75,193.04304499999998,93.75000000000006,102.33674,205.75,203.43286500000005
64,34.95856251295685,36.15494667084335,2.4541933723686595,2.3971656472986744,1.3179909421651779,1.0,1.784,29.0,67.0,11.0,1.3170532053813093,265.25000000000006,274.522845,176.74999999999994,185.50484999999995,113.99999999999996,104.90630999999999,202.75,193.92519499999997
65,32.41510010343587,35.70493975524276,2.627744999812831,2.433259429153924,1.3150091099950656,1.0,1.784,29.0,67.0,13.0,1.314422004399635,246.5,271.645085,169.7499999999999,186.10341499999998,133.75,108.74729500000001,210.50000000000014,194.35829500000003
66,36.814639883173285,35.544087923310514,2.4159594492583,2.4716819571865445,1.3423912163553298,0.0,1.71,30.0,56.0,9.0,1.3427748110568696,274.2500000000001,264.72844,164.75000000000003,183.17223,98.49999999999989,107.82290499999999,207.99999999999991,189.634375
67,33.63110778352191,34.62790333043846,2.5675772874620675,2.579135575942915,1.3770850953353144,0.0,1.71,30.0,56.0,11.0,1.375708022295543,244.24999999999994,251.71851999999998,154.5,178.373175,119.00000000000003,111.34815,209.00000000000006,184.94323
68,30.81218940883308,34.27061360498611,2.7036581164956566,2.6251427115188584,1.4134947062726506,0.0,1.71,30.0,56.0,13.0,1.414152014481638,217.99999999999986,242.34211499999998,147.7499999999999,173.527525,135.50000000000017,111.110285,205.50000000000009,179.75415500000003
69,37.565340261446885,35.32871985481073,2.4030123186000623,2.4964892966360854,1.3597259494487044,1.0,1.76,31.0,69.0,9.0,1.3607739374480499,276.25,259.62966500000005,165.25000000000003,180.24759,91.24999999999997,107.66551999999999,202.24999999999997,187.16832
70,32.15303317345248,34.63933454120509,2.7147313994670887,2.5873058103975533,1.396483278964511,1.0,1.76,31.0,69.0,11.0,1.3976138492362715,230.25000000000014,247.89148500000002,149.75000000000003,175.66844500000002,127.99999999999996,109.98472,208.50000000000006,182.173335
71,28.98381291513804,34.37278077427638,2.9721324642397278,2.604991335372069,1.4036225483762506,1.0,1.76,31.0,69.0,13.0,1.403747286598613,206.50000000000006,244.87614000000002,140.25000000000006,174.25533000000001,149.49999999999994,111.12360000000001,215.74999999999991,181.567905
72,37.98172202171795,35.83203493424444,2.2693807755638824,2.4516707441386343,1.3504815491642215,0.0,1.7730000000000001,32.0,68.0,9.0,1.3516797703315224,281.25,265.14181,176.74999999999994,181.71664,89.25,104.60454499999999,193.50000000000009,188.32010499999998
73,35.78796152249151,35.606608936973615,2.3634091521848624,2.4649821610601426,1.3633780262095263,0.0,1.7730000000000001,32.0,68.0,11.0,1.3638977964476675,262.5,261.07972,173.0000000000001,179.93855000000002,104.25,105.551405,193.99999999999997,187.127175
74,33.58784706698024,35.5157562921634,2.431832962728526,2.457677370030581,1.4524873464679633,0.0,1.7730000000000001,32.0,68.0,13.0,1.4519275637937397,231.24999999999994,244.61761,157.25000000000006,168.626045,112.75000000000003,99.49354000000001,186.74999999999997,175.44840000000002
75,43.98041865140841,39.725466284121325,2.069901672363435,2.174865953109072,1.2852254172157047,1.0,1.956,34.0,82.0,9.0,1.2763544686669839,342.50000000000006,311.458185,189.7499999999999,193.194865,47.24999999999989,80.69645499999999,200.50000000000014,198.94460499999997
76,37.20498820076751,36.02558379427647,2.487755526300729,2.4409571865443422,1.3895480312948558,1.0,1.956,34.0,82.0,11.0,1.389388864159787,267.7500000000001,259.30665500000003,155.25000000000006,177.38142999999997,92.24999999999994,100.7368,205.24999999999994,183.128195
77,34.28566078460072,35.72096332952897,2.6338855987419496,2.4767553516819567,1.409792943198333,1.0,1.956,34.0,82.0,13.0,1.4089346598575543,243.24999999999994,253.56405000000004,149.25000000000003,174.22629000000006,112.25000000000003,101.266515,206.5,180.53022500000003
78,39.03869901426087,34.92005285042669,2.508626398667537,2.5452370030581037,1.3794424025653156,1.0,1.797,35.0,70.0,9.0,1.3798630996678376,282.9999999999999,253.08500999999995,155.25000000000006,177.87029499999997,79.25000000000006,109.069885,207.25,184.42871000000005
79,34.29310181141336,33.98399090157122,2.7442464791175523,2.6801274209989807,1.3997171788045795,1.0,1.797,35.0,70.0,11.0,1.3997346494543834,245.00000000000009,242.79897,144.50000000000006,175.36153000000002,111.99999999999996,114.30633999999998,212.49999999999994,181.659995
80,31.34373108896427,33.638587210040114,2.8621916229520163,2.7229994903160035,1.4493739779850578,1.0,1.797,35.0,70.0,13.0,1.4496337182841366,216.25000000000006,232.054805,136.25000000000006,168.84603999999996,128.99999999999997,112.636795,208.74999999999994,175.55343499999998
81,41.29117777933813,37.09147113058018,2.2442404959767557,2.3258695208970437,1.464265426445477,1.0,1.79,36.0,74.0,9.0,1.4631515383663085,281.99999999999994,253.50728500000008,163.0,168.548605,59.749999999999986,88.46337500000001,179.0,174.57193999999998
82,36.938945025071305,36.3880171756153,2.3403449685474658,2.4003470948012233,1.4805303922475042,1.0,1.79,36.0,74.0,11.0,1.4809560530362296,249.49999999999994,245.72742,159.5,166.372595,88.25000000000003,91.899105,178.24999999999997,171.31295000000006
83,36.3834710067719,36.437368647542286,2.367286963227518,2.389771661569827,1.561678877785115,1.0,1.79,36.0,74.0,13.0,1.561873372485182,233.0,233.31313500000002,150.50000000000003,157.87253500000006,87.25000000000001,86.7294,169.50000000000003,162.97863499999997
84,39.49857186908742,36.31713188387339,2.306188868105523,2.392385321100918,1.3861085625819043,1.0,1.672,37.0,70.0,9.0,1.3872051030427008,285.00000000000006,261.826595,171.00000000000009,176.96501500000005,75.24999999999997,98.30642499999998,189.24999999999994,183.35195
85,35.98130381549928,35.593454189373084,2.4610531838060754,2.4633939857288483,1.4126077829057773,1.0,1.672,37.0,70.0,11.0,1.412248535935646,254.74999999999994,252.051855,163.49999999999994,173.92744,99.50000000000006,101.945165,190.75000000000009,180.03445499999998
86,33.67370535964308,35.26981199913176,2.5471851449624974,2.497147298674821,1.4577851275211589,1.0,1.672,37.0,70.0,13.0,1.4600056487619173,231.00000000000009,241.58283999999995,153.50000000000003,167.941175,111.74999999999993,100.85142999999998,189.0,174.148275
87,33.13480119529994,36.3488072080658,2.5586569859844457,2.4133098878695214,1.2709130743035844,1.0,1.725,38.0,59.0,9.0,1.2719683731146267,260.74999999999994,285.80334000000005,176.24995000000007,192.19302000000002,133.00000000000006,106.99619499999997,217.50004999999996,200.28169499999998
88,33.11486127985765,36.56092889139552,2.5951568271808574,2.377426605504587,1.339281250713026,1.0,1.725,38.0,59.0,11.0,1.3413306592576046,247.24999999999994,272.60534,165.5,183.23240500000003,126.25,99.75847000000002,207.75,189.34518999999997
89,30.204367386266455,36.17956615268307,2.7822421246377496,2.4169235474006117,1.3699401420064083,1.0,1.725,38.0,59.0,13.0,1.3723552955629017,220.49999999999994,263.67193499999996,152.75000000000009,179.25008499999996,144.25000000000009,100.16935500000002,211.99999999999991,184.761755
90,44.44873887032493,39.99923855164746,1.93247022833921,2.1326406727828746,1.4412919895070222,1.0,1.8,39.0,70.0,9.0,1.4411785480005084,308.5000000000001,277.76634499999994,178.99999999999997,170.19182,39.000000000000014,69.41456499999998,168.50000000000006,176.975315
91,39.448928332665176,38.04431612236889,2.1979192882685044,2.2388022426095815,1.3907196997647575,1.0,1.8,39.0,70.0,11.0,1.3902793496695476,283.74999999999994,273.69472499999995,181.75,176.08941,75.25000000000003,85.41919,178.25000000000006,182.97922
92,36.613301151548576,37.27674979598279,2.3497309674707436,2.3032334352701325,1.3610795525786754,1.0,1.8,39.0,70.0,13.0,1.361847830494584,269.0,273.72789000000006,176.99999999999994,180.17037499999998,98.49999999999997,93.244015,188.75000000000003,186.67644
93,40.540620771876796,37.98376927675754,2.088622633393713,2.2473786952089703,1.3194917118034426,1.0,1.795,40.0,75.0,9.0,1.320740017913884,307.25,287.62758999999994,196.24999999999997,185.485885,71.75000000000006,90.83519,183.00000000000003,193.59757499999998
94,38.31488062930977,37.0704772998692,2.1776582059226834,2.325472986748216,1.4164985449072955,1.0,1.795,40.0,75.0,11.0,1.4171343035762003,270.50000000000006,261.59783,176.74999999999994,173.30836999999997,82.49999999999986,91.134515,176.00000000000009,179.75351
95,35.66762198971675,36.3703967529161,2.2784928986259185,2.3911284403669724,1.460585734745417,1.0,1.795,40.0,75.0,13.0,1.4601640613417095,244.25,249.12639000000004,166.25000000000006,168.32622499999997,97.74999999999996,93.148005,175.75,173.76774499999996
96,38.59287904159353,37.31433278697596,2.2471659794149828,2.2875300713557594,1.3661610720454094,0.0,1.69,41.0,56.0,9.0,1.3672862495451616,282.4999999999999,272.911355,178.5,179.38114000000002,83.5,92.71939,187.5,186.77112000000005
97,36.45719383378582,36.71592736795527,2.3369054528783657,2.311863914373089,1.414542513059145,0.0,1.69,41.0,56.0,11.0,1.4121254247705632,257.75000000000006,260.014025,170.75000000000009,172.67146000000002,95.99999999999999,93.95776499999998,182.9999999999999,181.56770999999998
98,34.49820819763868,36.472547153940106,2.385110056570844,2.3320101936799182,1.487075354156358,0.0,1.69,41.0,56.0,13.0,1.4878871690024886,232.0,245.14765000000006,157.75,163.81745999999998,103.99999999999993,90.837335,178.25,171.98471500000005
99,36.25523744478936,36.573861638863605,2.463689921369219,2.390749745158002,1.2935385905666632,1.0,1.7269999999999999,42.0,70.0,9.0,1.2935732842330334,280.24999999999994,282.891965,173.5,189.78216499999996,106.00000000000003,103.10228500000001,213.24999999999994,196.92116999999996
